;;;add;addi;addiw;addw;and;andi;auipc;beqz;bnez;div;divu;divuw;divw;j;lb;lbu;lh;lhu;li;lui;lw;mul;mulh;mulhsu;mulhu;mulw;mv;nop;or;ori;rem;remu;remuw;remw;sb;seqz;sh;sll;slli;slliw;sllw;slt;slti;sltiu;sltu;sra;srai;sraiw;sraw;srl;srli;srliw;srlw;stall;sub;subw;sw;xor;xori
1i_remw_300x300,instr,csv;remw;2583,968;0;143;2;0;0;0;0;0;143;0;0;0;0;0;0;0;0;0;19;8;0;0;0;0;0;0;0;3;0;0;0;0;0;42974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;455697;0;0;0;0;0
1i_sb_300x300,instr,csv;sb;2083,01;0;237;22;0;0;0;0;0;237;0;0;0;0;0;0;0;0;0;5;22;0;0;0;0;0;0;0;15;0;0;0;0;0;0;71390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427061;0;0;0;0;0
1i_sh_300x300,instr,csv;sh;2079,341;0;237;20;0;0;0;0;0;237;0;0;0;0;0;0;0;0;0;7;20;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;71390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427061;0;0;0;0;0
1i_sll_300x300,instr,csv;sll;2533,268;0;300;6;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1i_slli_300x300,instr,csv;slli;2540,298;0;300;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1i_slliw_300x300,instr,csv;slliw;2607,996;0;300;6;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1i_sllw_300x300,instr,csv;sllw;2702,847;0;300;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1i_slt_300x300,instr,csv;slt;2419,922;0;301;9;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;18;8;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;1;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1i_slti_300x300,instr,csv;slti;2276,559;0;300;1;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;26;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1i_sltiu_300x300,instr,csv;sltiu;2278,053;0;302;7;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;5;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1i_sltu_300x300,instr,csv;sltu;2402,592;0;300;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1i_sra_300x300,instr,csv;sra;2481,986;0;300;7;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;231;0;0;0;0;0
1i_srai_300x300,instr,csv;srai;2281,252;0;300;3;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;215;0;0;0;0;0
1i_sraiw_300x300,instr,csv;sraiw;2275,789;0;300;2;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;25;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;215;0;0;0;0;0
1i_sraw_300x300,instr,csv;sraw;2390,2;0;300;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;215;0;0;0;0;0
1i_srl_300x300,instr,csv;srl;2497,547;0;300;8;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;19;8;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;231;0;0;0;0;0
1i_srli_300x300,instr,csv;srli;2404,14;0;301;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;4;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;231;0;0;0;0;0
1i_srliw_300x300,instr,csv;srliw;2389,635;0;301;7;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;6;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;231;0;0;0;0;0
1i_srlw_300x300,instr,csv;srlw;2367,181;0;300;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;215;0;0;0;0;0
1i_sub_300x300,instr,csv;sub;2996,305;0;300;9;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;18;9;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;90000;0;0;0;0
1i_subw_300x300,instr,csv;subw;2930,947;0;301;8;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;19;7;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;90000;0;0;0
1i_sw_300x300,instr,csv;sw;2067,899;0;237;19;0;0;0;0;0;237;0;0;0;0;0;0;0;0;0;8;19;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427061;0;0;71390;0;0
1i_xor_300x300,instr,csv;xor;2503,798;0;301;4;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;90000;0
1i_xori_300x300,instr,csv;xori;2449,256;0;300;7;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;90000
1j_add_300x300,instr,csv;add;2488,783;90000;301;4;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1j_addi_300x300,instr,csv;addi;2516,598;0;90301;6;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;5;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1j_addiw_300x300,instr,csv;addiw;2510,676;0;300;90009;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;18;9;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1j_addw_300x300,instr,csv;addw;2435,121;0;300;5;90000;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1j_and_300x300,instr,csv;and;2435,58;0;302;5;0;90000;0;0;0;300;0;0;0;0;1;0;0;0;0;22;3;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1j_andi_300x300,instr,csv;andi;2252,599;0;300;4;0;0;90000;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1j_auipc_300x300,instr,csv;auipc;2954,423;0;301;7;0;0;0;90000;0;300;0;0;0;0;1;0;0;0;0;20;6;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1j_div_300x300,instr,csv;div;2572,187;0;179;2;0;0;0;0;0;179;53993;0;0;0;0;0;0;0;0;24;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;444606;0;0;0;0;0
1j_divu_300x300,instr,csv;divu;2559,776;0;178;0;0;0;0;0;0;178;0;53546;0;0;0;0;0;0;0;22;5;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;445055;0;0;0;0;0
1j_divuw_300x300,instr,csv;divuw;2543,198;0;161;0;0;0;0;0;0;161;0;0;48484;0;0;0;0;0;0;22;5;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450151;0;0;0;0;0
1j_divw_300x300,instr,csv;divw;2584,917;0;181;1;0;0;0;0;0;181;0;0;0;54410;0;0;0;0;0;23;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;444185;0;0;0;0;0
1j_lb_300x300,instr,csv;lb;1690,025;0;1;5;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;22;4;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;498911;0;0;0;0;0
1j_lbu_300x300,instr,csv;lbu;1690,009;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;498916;0;0;0;0;0
1j_lh_300x300,instr,csv;lh;2095,424;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0
1j_lhu_300x300,instr,csv;lhu;1802,981;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;498925;0;0;0;0;0
1j_li_300x300,instr,csv;li;2235,952;0;300;7;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;90020;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1j_lui_300x300,instr,csv;lui;2883,381;0;300;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;90005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1j_lw_300x300,instr,csv;lw;1802,975;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;498957;0;0;0;0;0
1j_mul_300x300,instr,csv;mul;2718,341;0;272;3;0;0;0;0;0;272;0;0;0;0;0;0;0;0;0;24;3;0;81694;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;416719;0;0;0;0;0
1j_mulh_300x300,instr,csv;mulh;2589,298;0;139;7;0;0;0;0;0;139;0;0;0;0;0;0;0;0;0;20;7;0;0;41852;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;456795;0;0;0;0;0
1j_mulhsu_300x300,instr,csv;mulhsu;2593,509;0;138;8;0;0;0;0;0;137;0;0;0;0;0;0;0;0;0;19;7;0;0;0;41366;0;0;0;28;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;457285;0;0;0;0;0
1j_mulhu_300x300,instr,csv;mulhu;2507,788;0;138;3;0;0;0;0;0;138;0;0;0;0;0;0;0;0;0;24;3;0;0;0;0;41646;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;457035;0;0;0;0;0
1j_mulw_300x300,instr,csv;mulw;2612,054;0;280;3;0;0;0;0;0;280;0;0;0;0;0;0;0;0;0;24;3;0;0;0;0;0;84171;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;414226;0;0;0;0;0
1j_mv_300x300,instr,csv;mv;1962,962;0;301;8;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;19;7;0;0;0;0;0;0;90000;28;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1j_nop_300x300,instr,csv;nop;1731,359;0;300;9;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;18;9;0;0;0;0;0;0;0;90028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1j_or_300x300,instr,csv;or;2366,178;0;300;4;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1j_ori_300x300,instr,csv;ori;2331,252;0;300;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1j_rem_300x300,instr,csv;rem;2505,014;0;154;1;0;0;0;0;0;154;0;0;0;0;0;0;0;0;0;23;4;0;0;0;0;0;0;0;4;0;0;46493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;452156;0;0;0;0;0
1j_remu_300x300,instr,csv;remu;2527,563;0;139;0;0;0;0;0;0;139;0;0;0;0;0;0;0;0;0;17;10;0;0;0;0;0;0;0;5;0;0;0;41706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;456973;0;0;0;0;0
1j_remuw_300x300,instr,csv;remuw;2569,895;0;166;1;0;0;0;0;0;166;0;0;0;0;0;0;0;0;0;25;2;0;0;0;0;0;0;0;4;0;0;0;0;49955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;448670;0;0;0;0;0
1j_remw_300x300,instr,csv;remw;2565,58;0;142;0;0;0;0;0;0;142;0;0;0;0;0;0;0;0;0;21;6;0;0;0;0;0;0;0;5;0;0;0;0;0;42841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;455832;0;0;0;0;0
1j_sb_300x300,instr,csv;sb;2091,619;0;237;19;0;0;0;0;0;237;0;0;0;0;0;0;0;0;0;8;19;0;0;0;0;0;0;0;18;0;0;0;0;0;0;71390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427061;0;0;0;0;0
1j_sh_300x300,instr,csv;sh;2084,375;0;237;22;0;0;0;0;0;237;0;0;0;0;0;0;0;0;0;5;22;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;71390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427061;0;0;0;0;0
1j_sll_300x300,instr,csv;sll;2408,782;0;300;4;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1j_slli_300x300,instr,csv;slli;2613,278;0;300;11;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;16;11;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1j_slliw_300x300,instr,csv;slliw;2619,821;0;300;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1j_sllw_300x300,instr,csv;sllw;2633,322;0;300;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1j_slt_300x300,instr,csv;slt;2405,891;0;300;7;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1j_slti_300x300,instr,csv;slti;2287,669;0;300;8;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;19;8;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1j_sltiu_300x300,instr,csv;sltiu;2285,361;0;300;7;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;89700;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1j_sltu_300x300,instr,csv;sltu;2369,606;0;300;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1j_sra_300x300,instr,csv;sra;2365,278;0;301;6;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;5;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;231;0;0;0;0;0
1j_srai_300x300,instr,csv;srai;2360,012;0;300;9;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;18;9;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;231;0;0;0;0;0
1j_sraiw_300x300,instr,csv;sraiw;2307,199;0;300;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;215;0;0;0;0;0
1j_sraw_300x300,instr,csv;sraw;2492,35;0;300;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;215;0;0;0;0;0
1j_srl_300x300,instr,csv;srl;2382,2;0;301;6;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;5;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;231;0;0;0;0;0
1j_srli_300x300,instr,csv;srli;2308,865;0;301;4;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;215;0;0;0;0;0
1j_srliw_300x300,instr,csv;srliw;2335,134;0;300;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;215;0;0;0;0;0
1j_srlw_300x300,instr,csv;srlw;2374,416;0;302;8;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;19;6;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;231;0;0;0;0;0
1j_sub_300x300,instr,csv;sub;2816,595;0;300;2;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;25;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;90000;0;0;0;0
1j_subw_300x300,instr,csv;subw;2818,285;0;300;4;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;90000;0;0;0
1j_sw_300x300,instr,csv;sw;2069,347;0;237;16;0;0;0;0;0;237;0;0;0;0;0;0;0;0;0;11;16;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427061;0;0;71390;0;0
1j_xor_300x300,instr,csv;xor;2426,392;0;300;3;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;90000;0
1j_xori_300x300,instr,csv;xori;2448,166;0;300;6;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;90000
Total;;;910000;1028053;902956;900000;900000;900000;900000;488500;128250;482607;508245;474544;466247;330;66;79;3;3;911268;903229;3;816022;416486;416865;416752;820571;900300;907133;900000;900000;463884;453327;455457;441790;713900;600;713900;900000;900121;900000;900000;900000;900000;899400;900000;900000;900000;900000;900000;900000;900000;900000;900000;93025644;900000;900000;713900;900000;900000
