Full Name;Name;Power;stall;add;addi;addiw;addw;and;andi;auipc;bnez;div;divu;divuw;divw;j;lb;lbu;lh;lhu;li;lui;lw;mul;mulh;mulhsu;mulhu;mulw;mv;nop;or;ori;rem;remu;remuw;remw;sb;seqz;sh;sll;slli;slliw;sllw;slt;slti;sltiu;sltu;sra;srai;sraiw;sraw;srl;srli;srliw;srlw;sub;subw;sw;xor;xori
1f_lui_300x300;lui_300x300;5395,085;215;0;300;5;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;90005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_lw_300x300;lw_300x300;4853,261;38;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;2;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_mul_300x300;mul_300x300;5711,518;208969;0;135;6;0;0;0;0;135;0;0;0;0;0;0;0;0;0;21;6;0;40660;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_mulh_300x300;mulh_300x300;5509,675;228872;0;69;7;0;0;0;0;69;0;0;0;0;0;0;0;0;0;20;7;0;0;20889;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_mulhsu_300x300;mulhsu_300x300;5385,608;228681;0;72;4;0;0;0;0;70;0;0;0;0;0;0;0;0;0;23;2;0;0;0;21078;0;0;0;31;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_mulhu_300x300;mulhu_300x300;5393,751;228941;0;69;6;0;0;0;0;69;0;0;0;0;0;0;0;0;0;21;6;0;0;0;0;20820;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_mulw_300x300;mulw_300x300;5835,666;209883;0;133;8;0;0;0;0;132;0;0;0;0;0;0;0;0;0;19;7;0;0;0;0;0;39752;0;28;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_mv_300x300;mv_300x300;5000,471;215;0;300;5;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_nop_300x300;nop_300x300;4727,968;231;0;300;6;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;90031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_or_300x300;or_300x300;5215,578;231;0;300;6;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_ori_300x300;ori_300x300;5090,765;215;0;300;1;0;0;0;0;300;0;0;0;0;1;0;0;0;0;26;1;0;0;0;0;0;0;0;4;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_rem_300x300;rem_300x300;5235,892;224346;0;84;2;0;0;0;0;84;0;0;0;0;0;0;0;0;0;22;5;0;0;0;0;0;0;0;3;0;0;25417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_remu_300x300;remu_300x300;5254,76;223059;0;88;1;0;0;0;0;88;0;0;0;0;0;0;0;0;0;25;2;0;0;0;0;0;0;0;4;0;0;0;26696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_remuw_300x300;remuw_300x300;5238,541;229172;0;68;1;0;0;0;0;68;0;0;0;0;0;0;0;0;0;22;5;0;0;0;0;0;0;0;4;0;0;0;0;20623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_remw_300x300;remw_300x300;4681,461;233459;0;54;1;0;0;0;0;54;0;0;0;0;0;0;0;0;0;20;6;0;0;0;0;0;0;0;4;0;0;0;0;0;16364;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_sb_300x300;sb_300x300;4962,45;213914;0;119;21;0;0;0;0;119;0;0;0;0;0;0;0;0;0;6;21;0;0;0;0;0;0;0;16;0;0;0;0;0;0;35747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_sh_300x300;sh_300x300;4960,069;213914;0;119;18;0;0;0;0;119;0;0;0;0;0;0;0;0;0;9;18;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;35747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_sll_300x300;sll_300x300;5250,624;231;0;300;6;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_slli_300x300;slli_300x300;5259,212;231;0;301;7;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;6;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;90001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_slliw_300x300;slliw_300x300;5259,151;215;0;300;4;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_sllw_300x300;sllw_300x300;5367,665;231;0;300;7;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_slt_300x300;slt_300x300;5161,247;231;0;300;6;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_slti_300x300;slti_300x300;5006,638;215;0;300;5;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_sltiu_300x300;sltiu_300x300;5011,269;215;0;300;1;0;0;0;0;300;0;0;0;0;1;0;0;0;0;26;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_sltu_300x300;sltu_300x300;5217,745;231;0;300;7;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_sra_300x300;sra_300x300;5164,865;215;0;300;4;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0
1f_srai_300x300;srai_300x300;5001,612;215;0;300;3;0;0;0;0;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0
1f_sraiw_300x300;sraiw_300x300;5078,715;215;0;300;4;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0
1f_sraw_300x300;sraw_300x300;5189,299;215;0;300;3;0;0;0;0;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0
1f_srl_300x300;srl_300x300;5085,657;215;0;300;5;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0
1f_srli_300x300;srli_300x300;5026,248;215;0;300;2;0;0;0;0;300;0;0;0;0;1;0;0;0;0;25;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0
1f_srliw_300x300;srliw_300x300;5039,515;231;0;301;8;0;0;0;0;300;0;0;0;0;1;0;0;0;0;19;7;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0
1f_srlw_300x300;srlw_300x300;5085,673;215;0;300;3;0;0;0;0;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0
1f_sub_300x300;sub_300x300;5615,369;215;0;300;3;0;0;0;0;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0
1f_subw_300x300;subw_300x300;5595,374;215;0;300;5;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0
1f_sw_300x300;sw_300x300;4952,453;213914;0;119;18;0;0;0;0;119;0;0;0;0;0;0;0;0;0;9;18;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35747;0;0
1f_xor_300x300;xor_300x300;5305,407;231;0;300;7;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0
1f_xori_300x300;xori_300x300;5148,301;231;0;300;9;0;0;0;0;300;0;0;0;0;1;0;0;0;0;18;9;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000
1g_add_300x300;add_300x300;5243,94;231;90000;300;7;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_addi_300x300;addi_300x300;5257,734;215;0;90300;4;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_addiw_300x300;addiw_300x300;5257,183;231;0;300;90006;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_addw_300x300;addw_300x300;5276,694;215;0;300;5;90000;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_and_300x300;and_300x300;5196,016;231;0;300;6;0;90000;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_andi_300x300;andi_300x300;4964,855;231;0;300;9;0;0;90000;0;300;0;0;0;0;1;0;0;0;0;18;9;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_auipc_300x300;auipc_300x300;5440,402;215;0;300;3;0;0;0;90000;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_div_300x300;div_300x300;4685,231;226564;0;77;1;0;0;0;0;77;23213;0;0;0;0;0;0;0;0;19;7;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_divu_300x300;divu_300x300;4681,463;226434;0;77;1;0;0;0;0;77;0;23343;0;0;0;0;0;0;0;20;7;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_divuw_300x300;divuw_300x300;4687,744;226689;0;76;1;0;0;0;0;76;0;0;23090;0;0;0;0;0;0;17;10;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_divw_300x300;divw_300x300;5161,934;231734;0;60;1;0;0;0;0;60;0;0;0;18077;0;0;0;0;0;19;7;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_lb_300x300;lb_300x300;4681,544;249898;0;1;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;18;8;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_lbu_300x300;lbu_300x300;4681,518;249925;0;0;3;0;0;0;0;0;0;0;0;0;0;0;6;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_lh_300x300;lh_300x300;4750,824;249899;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;4;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_lhu_300x300;lhu_300x300;4750,826;249931;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_li_300x300;li_300x300;4970,605;215;0;300;1;0;0;0;0;300;0;0;0;0;1;0;0;0;0;90026;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_lui_300x300;lui_300x300;5372,764;231;0;300;7;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;90007;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_lw_300x300;lw_300x300;4879,615;47;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;6;1;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_mul_300x300;mul_300x300;5753,768;209500;0;133;4;0;0;0;0;133;0;0;0;0;0;0;0;0;0;23;4;0;40165;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_mulh_300x300;mulh_300x300;5340,178;228836;0;69;8;0;0;0;0;69;0;0;0;0;0;0;0;0;0;19;8;0;0;20925;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_mulhsu_300x300;mulhsu_300x300;5381,272;228923;0;69;2;0;0;0;0;69;0;0;0;0;0;0;0;0;0;25;2;0;0;0;20870;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_mulhu_300x300;mulhu_300x300;5290,486;228829;0;69;5;0;0;0;0;69;0;0;0;0;0;0;0;0;0;22;5;0;0;0;0;20964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_mulw_300x300;mulw_300x300;5477,799;207853;0;139;3;0;0;0;0;139;0;0;0;0;0;0;0;0;0;24;3;0;0;0;0;0;41800;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_mv_300x300;mv_300x300;4856,621;231;0;300;6;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;90000;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_nop_300x300;nop_300x300;4728,082;231;0;300;6;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;90031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_or_300x300;or_300x300;5229,043;215;0;300;5;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_ori_300x300;ori_300x300;5091,294;215;0;300;4;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_rem_300x300;rem_300x300;4681,457;223000;0;89;0;0;0;0;0;89;0;0;0;0;0;0;0;0;0;26;1;0;0;0;0;0;0;0;5;0;0;26753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_remu_300x300;remu_300x300;5171,73;226712;0;76;1;0;0;0;0;76;0;0;0;0;0;0;0;0;0;22;5;0;0;0;0;0;0;0;4;0;0;0;23067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_remuw_300x300;remuw_300x300;5172,469;231741;0;60;3;0;0;0;0;60;0;0;0;0;0;0;0;0;0;22;4;0;0;0;0;0;0;0;2;0;0;0;0;18070;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_remw_300x300;remw_300x300;5221,643;227515;0;74;4;0;0;0;0;74;0;0;0;0;0;0;0;0;0;18;9;0;0;0;0;0;0;0;1;0;0;0;0;0;22268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_sb_300x300;sb_300x300;4949,164;213914;0;119;21;0;0;0;0;119;0;0;0;0;0;0;0;0;0;6;21;0;0;0;0;0;0;0;16;0;0;0;0;0;0;35747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_sh_300x300;sh_300x300;4955,848;213914;0;119;15;0;0;0;0;119;0;0;0;0;0;0;0;0;0;12;15;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;35747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_sll_300x300;sll_300x300;5192,619;215;0;301;2;0;0;0;0;300;0;0;0;0;1;0;0;0;0;25;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;90000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_slli_300x300;slli_300x300;5161,415;215;0;300;3;0;0;0;0;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_slliw_300x300;slliw_300x300;5156,761;215;0;300;3;0;0;0;0;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_sllw_300x300;sllw_300x300;5372,977;231;0;301;5;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;4;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;1;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_slt_300x300;slt_300x300;5164,304;215;0;300;4;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_slti_300x300;slti_300x300;5001,244;231;0;300;8;0;0;0;0;300;0;0;0;0;1;0;0;0;0;19;8;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_sltiu_300x300;sltiu_300x300;5009,84;231;0;300;9;0;0;0;0;300;0;0;0;0;1;0;0;0;0;18;9;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_sltu_300x300;sltu_300x300;5166,14;215;0;300;4;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0
1g_sra_300x300;sra_300x300;5236,347;215;0;300;5;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0
1g_srai_300x300;srai_300x300;5068,781;215;0;300;4;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0
1g_sraiw_300x300;sraiw_300x300;5092,637;215;0;300;5;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0
1g_sraw_300x300;sraw_300x300;5238,676;231;0;300;7;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0
1g_srl_300x300;srl_300x300;5105,903;215;0;300;2;0;0;0;0;300;0;0;0;0;1;0;0;0;0;25;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0
1g_srli_300x300;srli_300x300;5057,585;231;0;300;6;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0
1g_srliw_300x300;srliw_300x300;5056,957;231;0;300;10;0;0;0;0;300;0;0;0;0;1;0;0;0;0;17;10;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0
1g_srlw_300x300;srlw_300x300;5075,539;215;0;300;3;0;0;0;0;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0
1g_sub_300x300;sub_300x300;5639,049;231;0;301;6;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;5;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0
1g_subw_300x300;subw_300x300;5592,687;215;0;300;4;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0
1g_sw_300x300;sw_300x300;4953,36;213914;0;119;20;0;0;0;0;119;0;0;0;0;0;0;0;0;0;7;20;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35747;0;0
1g_xor_300x300;xor_300x300;5285,147;231;0;300;6;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0
1g_xori_300x300;xori_300x300;5156,076;215;0;300;2;0;0;0;0;300;0;0;0;0;1;0;0;0;0;25;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000
1h_add_300x300;add_300x300;5280,642;231;90000;301;7;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;6;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1h_addi_300x300;addi_300x300;5263,738;231;0;90300;7;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1h_addiw_300x300;addiw_300x300;5252,401;231;0;300;90007;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1h_addw_300x300;addw_300x300;5196,021;215;0;300;3;90000;0;0;0;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1h_and_300x300;and_300x300;5127,848;231;0;301;6;0;90000;0;0;300;0;0;0;0;1;0;0;0;0;21;5;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1h_andi_300x300;andi_300x300;4966,923;215;0;300;3;0;0;90000;0;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
