,,add,addi,addiw,addw,and,andi,auipc,beq,beqz,bge,bgeu,bgez,blt,bltu,bltz,bne,bnez,csrc,csrr,csrs,csrw,div,divu,divuw,divw,j,jal,jr,lb,lbu,ld,lh,lhu,li,lui,lw,lwu,mul,mulh,mulhsu,mulhu,mulw,mv,nop,or,ori,rem,remu,remuw,remw,ret,sb,sd,seqz,sext.w,sh,sll,slli,slliw,sllw,slt,slti,sltiu,sltu,sra,srai,sraiw,sraw,srl,srli,srliw,srlw,stall,sub,subw,sw,xor,xori
1j_subw_300x300.instr.csv,9033.235,0,300,4,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,90000,0,0,0
1j_sw_300x300.instr.csv,9035.869,0,237,16,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427061,0,0,71390,0,0
1j_xor_300x300.instr.csv,9031.224,0,300,3,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,90000,0
1j_xori_300x300.instr.csv,9031.179,0,300,6,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,6,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,90000
20mhz_1_add_100x100.instr.csv,9029.649,10000,111,26,0,0,0,0,0,488500,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0
2_add_100x100.instr.csv,0.0,10000,112,26,0,0,0,0,0,243124,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0
2a_ipc.instr.csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2a_ipc00_300x300.instr.csv,9027.705,0,258,3,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,6451,8522,0,8264,8522,24,3,9554,0,9036,7231,8520,5422,5937,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420982,0,0,0,0,0
2a_ipc01_300x300.instr.csv,10266.714,0,255,3,0,256,256,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,6135,7158,0,7412,5883,24,3,9203,0,7672,7927,7927,8186,8436,0,2,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421740,0,0,0,0,0
2a_ipc02_300x300.instr.csv,9812.456,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,23,4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498949,0,0,0,0,0
2a_ipc03_300x300.instr.csv,9028.11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,22,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498951,0,0,0,0,0
2a_ipc04_300x300.instr.csv,9027.988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,1,1,0,2,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498943,0,0,0,0,0
2a_ipc05_300x300.instr.csv,9028.206,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,7,1,0,0,0,0,1,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498920,0,0,0,0,0
2a_ipc06_300x300.instr.csv,9027.96,0,541,276,0,0,271,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,5962,7044,0,10027,6774,22,5,9214,0,6233,9485,6504,8399,6775,0,0,0,542,0,0,0,0,0,0,0,0,0,0,542,0,0,0,0,271,271,0,0,0,0,542,271,0,0,271,417122,0,813,0,542,0
2a_ipc07_300x300.instr.csv,9028.35,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,8,3,0,0,1,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498919,0,0,0,0,0
2a_ipc08_300x300.instr.csv,9028.595,506,506,4,0,253,1265,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,3289,7843,0,8096,4807,23,3,7337,0,6072,8349,6325,11890,5819,0,0,253,506,0,0,0,0,0,0,0,0,0,0,0,1,0,0,506,253,253,253,253,0,0,253,253,0,0,253,422554,0,0,0,253,506
2a_ipc09_300x300.instr.csv,9028.2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,6,0,0,2,0,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,498920,0,0,0,0,0
2a_ipc100_300x300.instr.csv,9032.464,1800,5400,5105,3000,2400,11100,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,0,3300,4500,0,0,0,0,0,0,0,0,0,0,3600,0,0,4200,5100,5100,6600,3000,3000,0,0,5700,2100,0,0,2700,215,1500,2700,0,3600,4800
2a_ipc10_300x300.instr.csv,9028.149,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,22,5,2,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498945,0,0,0,0,0
2a_ipc11_300x300.instr.csv,9028.394,290,1452,589,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,7836,7253,0,7835,11608,18,9,6094,0,9288,6383,6098,6963,8125,0,28,0,290,0,0,0,0,0,0,0,0,0,0,580,0,0,581,0,1160,580,580,290,0,0,0,580,0,0,582,411287,0,580,0,580,1160
2a_ipc12_300x300.instr.csv,9028.162,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,7,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498923,0,0,0,0,1
2a_ipc13_300x300.instr.csv,9028.001,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498956,0,0,0,0,0
2a_ipc14_300x300.instr.csv,9028.407,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,20,6,1,0,4,0,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,498912,0,0,0,0,0
2a_ipc15_300x300.instr.csv,9028.541,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,12,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498923,0,0,0,0,0
2a_ipc16_300x300.instr.csv,9812.719,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498953,0,0,0,0,0
2a_ipc17_300x300.instr.csv,9027.921,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,4,22,5,1,0,3,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,498922,0,0,0,0,1
2a_ipc18_300x300.instr.csv,9028.312,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20,7,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498922,0,0,0,0,0
2a_ipc19_300x300.instr.csv,9028.382,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,8,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498924,0,0,0,0,0
2a_ipc20_300x300.instr.csv,9028.183,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,7,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498920,0,0,0,0,1
2a_ipc21_300x300.instr.csv,9028.382,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,20,7,5,0,3,1,0,1,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,498904,0,1,0,0,0
2a_ipc22_300x300.instr.csv,9028.177,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,21,5,1,0,0,0,1,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,498912,0,0,0,0,0
2a_ipc23_300x300.instr.csv,9028.099,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,7,21,6,2,0,2,2,1,2,2,0,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,498894,0,1,0,1,0
2a_ipc24_300x300.instr.csv,9028.075,300,1200,2105,0,900,2400,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,7500,3000,0,8400,8100,22,5,5700,0,5400,7500,7500,6000,7800,0,0,300,2700,0,0,0,0,0,0,0,0,0,0,600,0,0,900,300,1800,1500,1500,0,0,0,300,900,0,0,1800,370599,300,1500,0,600,1500
2a_ipc25_300x300.instr.csv,9028.368,900,1200,604,600,600,1500,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,7200,7200,0,4500,9000,23,4,7200,0,5400,6300,7500,4500,6900,0,1,0,1200,0,0,0,0,0,0,0,0,0,0,1800,0,0,1500,600,3000,1500,1200,300,0,0,1200,1200,0,0,900,368772,600,1800,0,0,2400
2a_ipc26_300x300.instr.csv,9028.109,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,21,6,3,0,0,0,0,0,0,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,498912,0,0,0,0,0
2a_ipc27_300x300.instr.csv,9028.279,1200,900,1503,900,1500,900,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,6000,6600,0,6900,10500,24,3,6900,0,5700,5400,4500,6300,6000,0,2,600,2100,0,0,0,0,0,0,0,0,0,0,1800,0,0,900,600,2100,2100,600,600,0,0,300,2100,0,0,600,336360,300,900,0,300,2700
2a_ipc28_300x300.instr.csv,9028.026,600,1500,1805,1200,300,1800,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,4500,8100,0,6000,7500,22,5,7200,0,4500,6600,5700,6300,3900,0,0,1200,1500,0,0,0,0,0,0,0,0,0,0,1500,0,0,1500,1500,2100,3000,600,2100,0,0,1500,1200,0,0,900,334015,300,1200,0,300,2400
2a_ipc29_300x300.instr.csv,9027.82,0,2400,2402,900,0,1800,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,4200,6300,0,7500,4800,25,2,5700,0,9000,6600,11100,7200,7500,0,3,900,900,0,0,0,0,0,0,0,0,0,0,300,0,0,900,600,1800,1500,0,300,0,0,300,1200,0,0,900,399088,900,600,0,300,1500
2a_ipc30_300x300.instr.csv,9027.918,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498955,0,0,0,0,0
2a_ipc31_300x300.instr.csv,9812.513,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,20,7,1,0,0,3,1,0,3,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,498905,0,0,0,0,5
2a_ipc32_300x300.instr.csv,9027.935,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498951,0,0,0,0,0
2a_ipc33_300x300.instr.csv,9812.619,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,6,0,0,1,0,0,1,2,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,498917,0,0,0,0,1
2a_ipc34_300x300.instr.csv,9028.385,300,2400,1511,1800,900,3300,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,5100,3900,0,6900,8100,16,11,6000,0,5700,6000,5400,4200,6600,0,26,1200,3300,0,0,0,0,0,0,0,0,0,0,1200,0,0,1200,300,2100,3000,600,1500,0,0,900,600,0,0,1800,296211,600,1800,0,600,1500
2a_ipc35_300x300.instr.csv,9027.868,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,24,3,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,498943,1,0,0,0,0
2a_ipc36_300x300.instr.csv,9027.897,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,24,3,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,498942,0,0,0,0,0
2a_ipc37_300x300.instr.csv,9027.797,300,2100,3303,1200,1200,2400,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,4800,5100,0,7200,7800,24,3,6300,0,5700,5700,6600,5400,6600,0,2,900,2400,0,0,0,0,0,0,0,0,0,0,1500,0,0,900,900,1200,1500,0,1200,0,0,1200,300,0,0,1500,325923,600,1500,0,1200,1800
2a_ipc38_300x300.instr.csv,9028.071,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,7,1,0,1,0,2,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498920,0,0,0,0,0
2a_ipc39_300x300.instr.csv,9028.21,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,21,6,3,0,0,1,0,3,2,0,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,498900,0,0,0,0,1
2a_ipc40_300x300.instr.csv,9812.494,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,24,3,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,498947,0,0,0,0,0
2a_ipc41_300x300.instr.csv,9028.019,900,2700,1503,900,1200,3600,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,6900,6900,0,5700,4800,24,3,6900,0,6000,4800,4200,5700,3900,0,2,600,2100,0,0,0,0,0,0,0,0,0,0,300,0,0,900,1500,3000,1500,1500,600,0,0,600,2700,0,0,1500,282135,1800,1200,0,1200,2700
2a_ipc42_300x300.instr.csv,9976.326,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,18,9,2,0,2,0,2,4,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,498895,1,1,0,0,2
2a_ipc43_300x300.instr.csv,10016.465,600,3000,1203,1200,1200,4200,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,4500,6600,0,5100,7200,24,3,6300,0,5100,3900,4200,5700,4800,0,2,2700,4200,0,0,0,0,0,0,0,0,0,0,900,0,0,1200,1800,1200,2700,300,900,0,0,1500,900,0,0,1500,257756,900,300,0,900,3600
2a_ipc44_300x300.instr.csv,9027.983,900,3600,2403,1500,2700,2100,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,5400,6300,0,4200,4500,24,3,4200,0,6300,4800,3300,4500,6600,0,2,1500,3300,0,0,0,0,0,0,0,0,0,0,900,0,0,1800,1800,2100,3900,600,900,0,0,2100,900,0,0,1800,250025,1200,900,0,1800,1500
2a_ipc45_300x300.instr.csv,9028.021,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,498948,0,0,0,0,0
2a_ipc46_300x300.instr.csv,9028.222,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,22,5,0,0,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,498934,0,0,0,1,0
2a_ipc47_300x300.instr.csv,10117.063,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24,3,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,498947,1,0,0,0,0
2a_ipc48_300x300.instr.csv,9812.412,0,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,25,2,3,0,3,3,1,0,2,0,3,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,3,0,1,0,0,0,0,0,0,2,498912,0,1,0,1,1
2a_ipc49_300x300.instr.csv,9027.966,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,21,6,1,0,1,2,1,2,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,498908,0,0,0,0,0
2a_ipc50_300x300.instr.csv,9027.878,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,23,4,0,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,498946,0,0,0,0,0
2a_ipc51_300x300.instr.csv,9028.009,1500,2700,1503,1200,3000,3900,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,3900,2100,0,3900,4200,24,3,4200,0,4500,4200,3900,6900,4200,300,2,2100,4200,0,0,0,0,0,0,0,0,0,0,1800,0,0,1200,0,4200,2700,2400,1200,0,0,2400,1500,0,0,1500,231720,1800,300,0,3000,3900
2a_ipc52_300x300.instr.csv,9028.204,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,7,1,0,0,0,1,1,0,0,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,498913,0,0,0,0,0
2a_ipc53_300x300.instr.csv,9812.803,0,1,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,21,6,1,0,0,0,0,2,1,0,31,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,498903,1,0,0,0,1
2a_ipc54_300x300.instr.csv,9028.137,1,0,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,22,5,0,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,1,0,0,0,2,0,0,0,498924,0,1,0,1,2
2a_ipc55_300x300.instr.csv,9812.633,4680,6238,4679,4158,5717,5199,0,0,0,0,0,0,0,0,0,0,519,0,0,0,0,0,0,0,0,0,0,0,7792,6754,0,5199,6236,25,2,9877,0,10916,4157,7794,5197,5195,0,3,1039,8835,0,0,0,0,0,0,0,0,0,0,1039,0,0,3118,3636,3637,6238,5199,3640,0,0,1559,2597,0,0,5195,342010,4157,2598,0,2077,2078
2a_ipc56_300x300.instr.csv,9028.062,1,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,23,3,0,0,2,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,498931,0,0,0,1,1
2a_ipc57_300x300.instr.csv,9027.864,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24,3,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498951,0,0,0,0,0
2a_ipc58_300x300.instr.csv,9028.642,0,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,11,1,0,0,2,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,498916,0,0,0,0,0
2a_ipc59_300x300.instr.csv,9028.105,0,1,8,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,20,7,1,0,0,1,1,1,1,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,498904,0,0,0,1,1
2a_ipc60_300x300.instr.csv,9027.974,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,498953,0,0,0,0,0
2a_ipc61_300x300.instr.csv,9028.819,0,3,13,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,17,10,1,0,4,2,0,0,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,498895,2,0,0,1,1
2a_ipc62_300x300.instr.csv,9028.353,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,7,0,0,1,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,498912,0,0,0,1,0
2a_ipc63_300x300.instr.csv,9028.104,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,8,0,0,1,0,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,498911,0,1,0,1,1
2a_ipc64_300x300.instr.csv,9028.119,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498954,0,0,0,0,0
2a_ipc65_300x300.instr.csv,9028.115,0,2,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,1,0,0,1,498931,1,3,0,0,3
